Focus Group,Value Index,Content,processed_content,label,category,vader_sentiment,word_count
CPC Discovery Session | CPC,83,Software – automatically add late fee to outstanding BAA ticket – instead of CPC trying to locate – don't always know BAA balance is correct,software automatically add late fee outstanding baa ticket instead cpc trying locate always know baa balance correct,positive,baa,positive,17
CPC Discovery Session | CPC,84,For tax search – 3-day deadline to get back to requestor – if BAA is out or unable to ask question,tax search deadline get back requestor baa unable ask question,neutral,tax,neutral,10
NBD Discovery Session | NBD Data Team,7,"I biucket reporting into categories. Basic to adhoc request. Not a great way for user to go and do that. Adhoc req bcuxz of sys limitattions. Reporting on complainace / BL for new systems. Next enforcement Codes need to take. We do reports what jonah mentioned. CV and Codes issue are indicators for if need refer to BAA. Annually pull data to support the budget. Sys cant do it & adhoc req, we need to do analytical work. Interdepartment cordination to move",biucket reporting category basic adhoc request great way user go adhoc req bcuxz sys limitattions reporting complainace bl new system next enforcement code need take report jonah mentioned cv code issue indicator need refer baa annually pull data support budget sys cant adhoc req need analytical work interdepartment cordination move,positive,adhoc,positive,50
NBD Discovery Session | NBD Data Team,8,"AS400-, imagement, county clerk, county gis - what right parcel is if we dont have addr",imagement county clerk county gi right parcel dont addr,neutral,county,neutral,9
NBD Discovery Session | NBD Data Team,9,"Creating new ips roles, data entry & corrections, QPD report, GIS is involved.",creating new ip role data entry correction qpd report gi involved,positive,creating,positive,11
NBD Discovery Session | NBD Data Team,10,"C: how to get IPS data to align with other sys. IPS is parcel based we can join it to map, we have do stuff in mapping software. If there was a way to map it and visualize it . We should be only doing pulling.",c get ip data align sys ip parcel based join map stuff mapping software way map visualize pulling,positive,ip,positive,18
NBD Discovery Session | NBD Data Team,11,C: future prog intergation with asgri software.,c future prog intergation asgri software,neutral,c,neutral,6
NBD Discovery Session | NBD Data Team,12,"Caleb: i do alot of stuff for Vacant houses and ownership changes. Parcel attribute changes, IPS notified. I go into front end and review and finding and look up into AS400, flag and notify inspector abt change. Remove redundancy. Even tho we mostly do darta maintainnanc and programs. I live breadcrumbs for the changes and have reminder for my self. Write select queries. IPS process: sql to pull data but when we need to add we need to do manually inm frontend.",caleb alot stuff vacant house ownership change parcel attribute change ip notified go front end review finding look flag notify inspector abt change remove redundancy even tho mostly darta maintainnanc program live breadcrumb change reminder self write select query ip process sql pull data need add need manually inm frontend,neutral,change,neutral,50
NBD Discovery Session | NBD Data Team,13,Must easier to do stuff programmaticallyt than iusing front end. 4-6 hrs  every week of data maintanance using frontend.,must easier stuff programmaticallyt iusing front end hr every week data maintanance using frontend,positive,must,positive,14
NBD Discovery Session | NBD Data Team,16,"Jonah: piulll data from IPS: home unit report, TL report, ppl could be involve: rob carpenter & corienne. TL mixz of data entry into IPS and Camino.",jonah piulll data ip home unit report tl report ppl could involve rob carpenter corienne tl mixz data entry ip camino,negative,data,negative,21
NBD Discovery Session | NBD Data Team,17,"Home unit: Rose, Caleb, SFD, SPD; IPS as the data store and then data pulled wirth SQL and processed in R.",home unit rose caleb sfd spd ip data store data pulled wirth sql processed r,neutral,data,neutral,15
NBD Discovery Session | NBD Data Team,18,iPS maintaninnace: data quality issues: not other ppl involved here.,ip maintaninnace data quality issue ppl involved,neutral,ip,neutral,7
NBD Discovery Session | NBD Data Team,19,Updagting TL expiration dates. Doesnt update auto into cases: move from parcel -> case.,updagting tl expiration date doesnt update auto case move parcel case,neutral,case,neutral,11
NBD Discovery Session | NBD Data Team,20,Community Embassador program: notes are within IPS. Creating new cases in IPS for CA. And linking to appropriate codes complaint case.,community embassador program note within ip creating new case ip ca linking appropriate code complaint case,neutral,ip,neutral,16
NBD Discovery Session | NBD Data Team,21,R:ability to create record types and reporting: dedicated data entry we re doing as a part of supporting other teams and also to maintain the data.,r ability create record type reporting dedicated data entry part supporting team also maintain data,positive,data,positive,15
